,filename,image_red_std,image_red_mean,image_green_std,image_green_mean,image_blue_std,image_blue_mean,TP_cls_0,FP_cls_0,FN_cls_0,TN_cls_0,IoU_cls_0,accuracy_cls_0,count_cls_gt_0,count_cls_pred_0,TP_cls_1,FP_cls_1,FN_cls_1,TN_cls_1,IoU_cls_1,accuracy_cls_1,count_cls_gt_1,count_cls_pred_1,TP_cls_2,FP_cls_2,FN_cls_2,TN_cls_2,IoU_cls_2,accuracy_cls_2,count_cls_gt_2,count_cls_pred_2,TP_cls_3,FP_cls_3,FN_cls_3,TN_cls_3,IoU_cls_3,accuracy_cls_3,count_cls_gt_3,count_cls_pred_3
567,X3-EEG1377.YUV.DAT.20221020.160427_MVR_301,23.14040393491076,44.23125,23.58527117240846,44.240624999999994,23.149210005285603,45.075781250000006,873,15714,13863,236302,0.028669950738916258,0.8891217310460653,14736,16587,40243,24283,23507,178719,0.45713539240966455,0.8208448296545106,63750,64526,118322,20244,38131,90055,0.6696321952268572,0.7811637775911708,156453,138566,19660,27413,12153,207526,0.33194880626751766,0.8516749640115163,31813,47073
568,X3-EEG1377.YUV.DAT.20221020.160427_MVR_311,22.833958050054797,43.96119791666667,23.434944292081894,43.89921875,22.93652685241707,44.430729166666666,751,15240,13963,236798,0.02507177672431061,0.8905237823896354,14714,15991,40616,23808,23167,179161,0.4637006085100067,0.8239001019673704,63783,64424,118519,20447,37953,89833,0.6699054369513733,0.7810700575815739,156472,138966,19790,27581,11993,207388,0.3333670237854592,0.8516449736084453,31783,47371
569,X3-EEG1377.YUV.DAT.20221020.160427_MVR_31,23.896831294946356,45.94140625,24.406121612745167,45.90546875,23.884315776117933,46.45572916666667,604,13353,11495,241300,0.023730944523023732,0.9068498080614203,12099,13957,43463,20634,21460,181195,0.5080005142770316,0.8421979966410749,64923,64097,117991,17164,40395,91202,0.6721219025918542,0.7842227987044146,158386,135155,22747,30796,8597,204612,0.36606050852912775,0.8523235064779271,31344,53543
570,X3-EEG1377.YUV.DAT.20221020.160427_MVR_321,22.874129058063186,43.79270833333334,23.319088132932084,43.79505208333333,22.82466854482919,44.24921875,728,14812,13967,237245,0.024672111702307927,0.8921132737523992,14695,15540,41121,23708,22681,179242,0.4699005827905382,0.8260968989923224,63802,64829,116584,19889,39883,90396,0.6610719227018077,0.7759267034548945,156467,136473,20383,29527,11405,205437,0.3324308896681073,0.8465541026871402,31788,49910
571,X3-EEG1377.YUV.DAT.20221020.160427_MVR_331,22.850525372654236,43.69921875,23.25504901348701,43.641927083333336,22.93583312493755,44.21927083333334,768,15368,13916,236700,0.025555703447357914,0.8902201295585412,14684,16136,40509,23936,23304,179003,0.4616462865673683,0.822906669865643,63813,64445,116026,19656,40424,90646,0.6588418338954948,0.7747720729366603,156450,135682,20554,29935,11251,205012,0.33291221250404923,0.8456019073896354,31805,50489
572,X3-EEG1377.YUV.DAT.20221020.160427_MVR_341,22.674996014732187,43.504947916666666,23.26255786106667,43.52317708333333,22.943985892766342,43.991406250000004,738,14739,13937,237338,0.02509009315292038,0.8924994001919386,14675,15477,40924,24639,22898,178291,0.4626219463944563,0.8217932761516314,63822,65563,114773,19551,41716,90712,0.6519711429220632,0.770322246880998,156489,134324,21004,30384,10762,204602,0.33795655671761865,0.8457518594049904,31766,51388
573,X3-EEG1377.YUV.DAT.20221020.160427_MVR_351,22.717534206110837,43.34322916666667,23.13131663301886,43.33151041666667,22.737685062046097,43.79140625,738,14957,13939,237118,0.02490382668556388,0.8916746641074856,14677,15695,41281,26338,22539,176594,0.4578739546130127,0.8167698836372361,63820,67619,114347,19199,42143,91063,0.6508489433032233,0.7700410868522073,156490,133546,20812,29080,10953,205907,0.3420494699646643,0.8499242742322457,31765,49892
574,X3-EEG1377.YUV.DAT.20221020.160427_MVR_361,22.493031169954953,43.23828125,23.166955850017548,43.02213541666667,22.491999439605912,43.68697916666666,740,14047,13902,238063,0.02579385827320576,0.8952247780710173,14642,14787,42476,26824,21379,176073,0.4684215750063411,0.8192965750959693,63855,69300,115576,18464,40925,91787,0.6605663989940845,0.7773624940019194,156501,134040,21054,27571,10700,207427,0.35489254108723134,0.8565296605086372,31754,48625
575,X3-EEG1377.YUV.DAT.20221020.160427_MVR_371,22.48277627166707,43.15234375,22.86174014213242,43.20208333333333,22.423704555087454,43.75026041666666,700,14646,13942,237464,0.02390057361376673,0.8928292946257198,14642,15346,41669,26694,22186,176203,0.4601817800307016,0.8167586372360844,63855,68363,116059,18582,40421,91690,0.6629594086666438,0.778809530950096,156480,134641,21184,27218,10591,207759,0.3590934517654637,0.8582616062859885,31775,48402
576,X3-EEG1377.YUV.DAT.20221020.160427_MVR_381,22.278585651280004,42.864843750000006,22.67264187762046,42.963802083333334,21.991389754810445,43.64921875,713,14659,13918,237462,0.024342779105496756,0.8928705314299424,14631,15372,41223,26466,22633,176430,0.45640043400279,0.8159376499520153,63856,67689,115631,19209,40892,91020,0.6579962670429973,0.7746933481285988,156523,134840,21214,27637,10528,207373,0.3572643527172906,0.8569270333493282,31742,48851
577,X3-EEG1377.YUV.DAT.20221020.160427_MVR_391,22.53059680431032,42.88671875,23.07898554026386,42.903124999999996,22.325338420934777,43.55442708333333,698,14417,13915,237722,0.024044092318291424,0.8937889875239923,14613,15115,41561,26400,22313,176478,0.46038726543633823,0.817384686900192,63874,67961,116686,19311,39837,90918,0.6636145455372681,0.7782659548944337,156523,135997,21147,26532,10595,208478,0.3628891100662388,0.8608182881477927,31742,47679
578,X3-EEG1377.YUV.DAT.20221020.160427_MVR_401,22.497211922165675,42.84375,23.003324847372514,42.77369791666666,22.347538393812247,43.45130208333333,751,14834,13850,237317,0.02551384406319008,0.8924694097888676,14601,15585,41343,26344,22548,176517,0.4581703330193384,0.8167136516314779,63891,67687,116642,19399,39900,90811,0.6629608789310053,0.7776998860364683,156542,136041,20962,26477,10756,208557,0.3602027665607011,0.8604209153071017,31718,47439
579,X3-EEG1377.YUV.DAT.20221020.160427_MVR_411,22.531831142757234,42.96901041666666,22.916483332599995,42.949999999999996,22.253610719079944,43.65807291666667,706,14861,13871,237314,0.023982607514097424,0.8922894673704415,14577,15567,41171,25983,22744,176854,0.4579745934281074,0.8173322036948176,63915,67154,116866,19321,39662,90903,0.6645815443932009,0.7788845069577736,156528,136187,21251,26593,10481,208427,0.3643549078439777,0.8610169745681382,31732,47844
580,X3-EEG1377.YUV.DAT.20221020.160427_MVR_41,24.09879351102594,45.82552083333333,24.68063401688175,45.64843749999999,23.945754255486488,46.315104166666664,642,14169,11564,240377,0.02434123222748815,0.903532119721689,12206,14811,42980,22257,21849,179666,0.49353512619709256,0.834655410268714,64829,65237,118488,17280,39857,91127,0.6746647686832741,0.7858047924664108,158345,135768,22413,28523,8959,206857,0.37420485850237917,0.8594874640115163,31372,50936
581,X3-EEG1377.YUV.DAT.20221020.160427_MVR_421,22.363794907067973,42.91614583333333,22.837313985852916,42.912760416666664,22.31219651890562,43.592708333333334,728,14508,13853,237663,0.025026642373405756,0.8936802723128598,14581,15236,41530,26473,22381,176368,0.4594839794653921,0.8168561060460653,63911,68003,117576,19285,38967,90924,0.6686989557977114,0.7816248800383877,156543,136861,21145,25507,10572,209528,0.36951279183559343,0.864747030950096,31717,46652
582,X3-EEG1377.YUV.DAT.20221020.160427_MVR_431,22.333790005242367,42.82395833333334,22.90704494982566,42.775,22.24306422645457,43.49973958333334,735,14930,13833,237254,0.024916943521594685,0.8921732545585412,14568,15665,41560,26861,22364,175967,0.4577848763562262,0.8154653011036468,63924,68421,116342,18881,40189,91340,0.6632499486922218,0.7785583613243762,156531,135223,21154,26289,10575,208734,0.36461098279844184,0.8618042226487524,31729,47443
583,X3-EEG1377.YUV.DAT.20221020.160427_MVR_441,22.160109505319696,42.7609375,22.639845053026864,42.71328125,22.214095410008994,43.397395833333334,704,14587,13863,237598,0.024147629827810935,0.8933466290786948,14567,15291,41720,25827,22205,177000,0.4648364381852215,0.8199376199616123,63925,67547,118107,19069,38442,91134,0.6725221788199387,0.7844027411228407,156549,137176,21184,25554,10527,209487,0.36992927617218196,0.8647395333493282,31711,46738
584,X3-EEG1377.YUV.DAT.20221020.160427_MVR_451,22.109166688690333,42.81640625,22.746297054172338,42.694270833333334,22.496370505631553,43.25572916666667,715,14898,13842,237297,0.024274316754371073,0.8922594769673704,14557,15613,41165,26831,22770,175986,0.45352885441685215,0.814055752159309,63935,67996,117493,19281,39079,90899,0.6681319056257214,0.7812200095969289,156572,136774,21160,25209,10528,209855,0.37190010018102887,0.8660291206813819,31688,46369
585,X3-EEG1377.YUV.DAT.20221020.160427_MVR_461,22.22264147824991,43.06875,22.662552486358198,42.98046875,22.181337606420012,43.60572916666666,683,14966,13851,237252,0.023152542372881356,0.8919708193378119,14534,15649,41071,25902,22887,176892,0.457055419541509,0.8170997780710173,63958,66973,116377,19195,40200,90980,0.6620906629042168,0.7773400011996161,156577,135572,21425,27133,10258,207936,0.36427162676822633,0.8598286048464492,31683,48558
586,X3-EEG1377.YUV.DAT.20221020.160427_MVR_471,22.116827488582583,42.69791666666667,22.65085897157247,42.73671875,22.202673777571565,43.155208333333334,668,14891,13854,237339,0.022711046136062285,0.892240732965451,14522,15559,41180,26527,22790,176255,0.45504270859807505,0.8151204114683301,63970,67707,114906,19082,41676,91088,0.654123781765188,0.7722303862763915,156582,133988,21389,28109,10289,206965,0.35775335775335776,0.8560535628598849,31678,49498
587,X3-EEG1377.YUV.DAT.20221020.160427_MVR_481,22.136559186200703,42.58125,22.568490657597508,42.56614583333334,22.166755412218087,43.079427083333336,675,14919,13838,237320,0.022934221255776027,0.8921957473608445,14513,15594,41070,25525,22922,177235,0.4587955360434331,0.8183818678023033,63992,66595,115773,19151,40796,91032,0.6588493057136353,0.7752706633877159,156569,134924,21465,28174,10213,206900,0.3586346320924948,0.8560947996641075,31678,49639
588,X3-EEG1377.YUV.DAT.20221020.160427_MVR_491,21.986193644607745,42.892968749999994,22.682674531247777,42.71692708333334,22.13223854482641,43.27942708333333,694,14464,13808,237786,0.023959124490782295,0.8940139155470249,14502,15158,41680,25450,22323,177299,0.4659430091780041,0.8209085592610365,64003,67130,116720,19161,39820,91051,0.6643103909482587,0.7788920045585412,156540,135881,21296,27287,10411,207758,0.3609858629691155,0.8586777231285988,31707,48583
589,X3-EEG1377.YUV.DAT.20221020.160427_MVR_501,22.066850691812654,42.53515625,22.64511387594302,42.339062500000004,22.200446138681773,42.9171875,671,14441,13816,237824,0.023195519911504425,0.8940701475527831,14487,15112,41539,24979,22479,177755,0.4667460700922503,0.8220894313819578,64018,66518,115272,19160,41294,91026,0.6559757804764236,0.7733700215930902,156566,134432,21558,29132,10123,205939,0.3544965714567609,0.8528408409309021,31681,50690
590,X3-EEG1377.YUV.DAT.20221020.160427_MVR_511,21.79896416803722,42.74088541666667,22.387331695463583,42.709375,22.159080482254005,42.870312500000004,669,14248,13804,238031,0.02329306082657289,0.8948386516314779,14473,14917,41674,25292,22342,177444,0.46663232857078873,0.8214296425143954,64016,66966,114776,19469,41792,90715,0.651999295602629,0.7703447396833013,156568,134245,21485,29139,10210,205918,0.35317421178945985,0.8524884536948176,31695,50624
591,X3-EEG1377.YUV.DAT.20221020.160427_MVR_51,23.48587320570336,45.946875,24.05941623091232,45.79661458333334,23.85966297299246,46.20494791666667,585,14512,11690,239965,0.021838951730316945,0.9017739323416507,12275,15097,42656,22597,22094,179405,0.4883510595670143,0.8324623620441459,64750,65253,118291,17219,40083,91159,0.6736658067235026,0.7851862404030711,158374,135510,22403,28489,8950,206910,0.37436917215333715,0.8596486624280231,31353,50892
592,X3-EEG1377.YUV.DAT.20221020.160427_MVR_521,21.802495112521193,42.4078125,22.325540533922936,42.452343750000004,21.87205947343017,42.95442708333333,684,14848,13800,237420,0.023319241783717443,0.8926043666026872,14484,15532,41328,25600,22677,177147,0.46122426203894873,0.8190191638675623,64005,66928,115749,19423,40828,90752,0.6576647727272728,0.7741310280710173,156577,135172,21273,27847,10413,207219,0.3573312280583878,0.8565708973128598,31686,49120
593,X3-EEG1377.YUV.DAT.20221020.160427_MVR_531,21.604043213244186,42.34791666666666,22.24253149370062,42.251041666666666,21.80043926049226,42.67369791666667,718,15246,13754,237034,0.02416044148327613,0.8912847888675623,14472,15964,41156,26213,22861,176522,0.45612324060733683,0.8160313699616123,64017,67369,115917,19504,40671,90660,0.6582752197714831,0.774415936900192,156588,135421,21061,26937,10614,208140,0.35932914761482293,0.8592287967850288,31675,47998
594,X3-EEG1377.YUV.DAT.20221020.160427_MVR_541,21.592295799379748,42.10130208333333,22.189736970321796,42.05052083333334,21.718645982964347,42.575,793,15460,13662,236837,0.026508440581648002,0.8908274352207294,14455,16253,40884,26007,23150,176711,0.4540598171943892,0.8157202195297505,64034,66891,114635,20233,41954,89930,0.6483073373222789,0.7668733505278311,156589,134868,20728,28012,10946,207066,0.34728412022919947,0.8539542346449136,31674,48740
595,X3-EEG1377.YUV.DAT.20221020.160427_MVR_551,21.505610904782788,42.098697916666666,21.996412195054734,42.06484375,21.53021211157326,42.47265625,831,15638,13582,236701,0.02765298991714086,0.8904600527831094,14413,16469,40970,26898,23106,175778,0.45034845120583905,0.8125449856046065,64076,67868,114722,19999,41883,90148,0.6496002355552536,0.7680167346449136,156605,134721,20518,27176,11140,207918,0.3487439235816025,0.8563609644913628,31658,47694
596,X3-EEG1377.YUV.DAT.20221020.160427_MVR_561,21.203659125703055,42.1296875,21.99273633245506,41.93333333333333,21.89099012398476,42.013281250000006,870,16175,13514,236193,0.028469517981609346,0.8887018654030711,14384,17045,40690,28112,23447,174503,0.44108879229043135,0.8067156010076776,64137,68802,113823,19819,42755,90355,0.6452660759536727,0.7654225647792706,156578,133642,20425,26838,11228,208261,0.3491990220717717,0.8572981645873321,31653,47263
597,X3-EEG1377.YUV.DAT.20221020.160427_MVR_571,21.452629475542867,41.79895833333333,21.839458849129212,41.84348958333332,21.37043800813924,42.327083333333334,758,16164,13636,236194,0.02480528830420839,0.8882857485604606,14394,16922,40606,28295,23521,174330,0.43935426630023156,0.8057521593090211,64127,68901,114247,19966,42350,90189,0.6470608224826266,0.766389755278311,156597,134213,20291,26425,11343,208693,0.34948931259580773,0.8584153071017274,31634,46716
598,X3-EEG1377.YUV.DAT.20221020.160427_MVR_581,21.45856665623302,41.811197916666664,21.93518030802116,41.883854166666666,21.22189662628103,42.489322916666666,855,16138,13539,236220,0.028003406262282194,0.8887468510076776,14394,16993,40891,28547,23236,174078,0.44123486630554415,0.805875869721689,64127,69438,114659,19635,41921,90537,0.6506767301308061,0.7692388435700576,156580,134294,20196,25831,11455,209270,0.3513447687971887,0.8602222288867563,31651,46027
599,X3-EEG1377.YUV.DAT.20221020.160427_MVR_591,21.445039818140916,41.51927083333333,21.92861880386905,41.51614583333333,21.436363247314905,42.06875000000001,847,16118,13541,236246,0.027765029830197338,0.8888143294145874,14388,16965,40715,27940,23418,174679,0.442203468986565,0.8074691098848369,64133,68655,114950,19923,41632,90247,0.6512563383473556,0.7692425923704415,156582,134873,20262,25997,11387,209106,0.3514901294105402,0.8598548464491362,31649,46259
600,X3-EEG1377.YUV.DAT.20221020.160427_MVR_601,21.266258077971518,41.72916666666667,21.76457351037307,41.71276041666666,21.399471757336805,42.17708333333333,856,16236,13506,236154,0.027975684685273547,0.8885031789827256,14362,17092,40667,29222,23492,173371,0.43549544339855,0.8023857365642995,64159,69889,114852,19580,41759,90561,0.651860764738267,0.770052333253359,156611,134432,20413,24926,11207,210206,0.36099812542001203,0.8645445957293666,31620,45339
601,X3-EEG1377.YUV.DAT.20221020.160427_MVR_611,21.265184294598175,41.88932291666667,21.904719983173322,41.763020833333336,21.34043789977684,42.28828125,927,16615,13423,235787,0.029937025674148233,0.8873935340690979,14350,17542,40548,29263,23623,173318,0.43397478433974784,0.8017409428982726,64171,69811,114777,19771,41821,90383,0.650777630989573,0.769103886756238,156598,134548,20021,24830,11612,210289,0.3545861891858385,0.8633862164107485,31633,44851
602,X3-EEG1377.YUV.DAT.20221020.160427_MVR_61,23.791312661551952,45.72708333333334,24.422110111132362,45.51953125,23.874719355932633,46.10390625,638,14211,11673,240230,0.024055501093431866,0.9029660508637236,12311,14849,43131,22050,21586,179985,0.49708990745329446,0.8364173464491362,64717,65181,118546,16841,39815,91550,0.6766246960651134,0.7876079654510557,158361,135387,22498,28837,8865,206552,0.37372093023255815,0.8586627279270633,31363,51335
603,X3-EEG1377.YUV.DAT.20221020.160427_MVR_621,21.157256944522796,41.68932291666666,21.81045891530588,41.651302083333334,21.08313958964834,42.31979166666667,835,16137,13508,236272,0.02739501312335958,0.8888668126199616,14343,16972,40639,28674,23539,173900,0.4376750096928445,0.8042638855566219,64178,69313,114802,19996,41802,90152,0.6500679501698754,0.7683316338771593,156604,134798,20482,25187,11145,209938,0.3605097335163868,0.8637985844529751,31627,45669
604,X3-EEG1377.YUV.DAT.20221020.160427_MVR_631,21.153326643381586,41.54895833333333,21.65426427728535,41.450260416666666,21.092682327339126,42.02890625,825,16064,13504,236359,0.02714440825190011,0.8891554702495201,14329,16889,40810,28730,23382,173830,0.43918555347495747,0.8046425143953935,64192,69540,115371,19722,41250,90409,0.6542420169782753,0.7714281429942419,156621,135093,20100,25130,11510,210012,0.35424744448360945,0.8626439539347409,31610,45230
605,X3-EEG1377.YUV.DAT.20221020.160427_MVR_641,21.169573060591194,41.553124999999994,21.664549912563473,41.57994791666667,20.75349041242226,42.14765625,854,16190,13466,236242,0.027990822681088167,0.888825575815739,14320,17044,40530,28314,23682,174226,0.4380390376758965,0.8050773752399232,64212,68844,115942,20359,40662,89789,0.6551765058232512,0.7712444517754319,156604,136301,19732,24831,11884,210305,0.349566850319769,0.86236279390595,31616,44563
606,X3-EEG1377.YUV.DAT.20221020.160427_MVR_651,21.086616423333247,41.40494791666667,21.637263388062056,41.39088541666667,20.944383001037828,41.997135416666666,912,16168,13380,236292,0.029940906106369007,0.8892304462571977,14292,17080,40872,28543,23368,173969,0.4405117316749836,0.8053960232725528,64240,69415,115480,19845,41134,90293,0.6544296408797511,0.7714019013915547,156614,135325,19884,25048,11722,210098,0.3509725703392523,0.8621566098848369,31606,44932
607,X3-EEG1377.YUV.DAT.20221020.160427_MVR_661,20.915299168600622,41.65052083333333,21.608729823611654,41.5171875,21.23089389332065,41.89453125,897,16443,13391,236021,0.02918876704305099,0.8881582893474088,14288,17340,40333,28342,23911,174166,0.43562741667206706,0.8041139335412668,64244,68675,116332,20192,40278,89950,0.6579789821382112,0.7733100407869482,156610,136524,19828,24385,11782,210757,0.35410304491472455,0.8644171365163148,31610,44213
608,X3-EEG1377.YUV.DAT.20221020.160427_MVR_671,20.96976272696981,41.809635416666666,21.586218196175825,41.715364583333326,21.267889828320204,42.13802083333333,824,16334,13480,236114,0.026894705920752007,0.8882332653550864,14304,17158,40139,29209,24089,173315,0.42958356967796485,0.8001964371401151,64228,69348,114376,20313,42253,89810,0.6464039063647975,0.7654525551823417,156629,134689,19960,25597,11631,209564,0.3490242708260474,0.8604396593090211,31591,45557
609,X3-EEG1377.YUV.DAT.20221020.160427_MVR_681,20.997929273772446,41.441927083333326,21.702633407197,41.38307291666667,20.927619559249127,41.9625,830,16087,13483,236352,0.02730263157894737,0.8891479726487524,14313,16917,40385,28401,23834,174132,0.43602893543511123,0.8041814119481766,64219,68786,116180,20201,40459,89912,0.6569780592626102,0.7725977687140115,156639,136381,20040,24628,11541,210543,0.35652653489654684,0.864409638915547,31581,44668
610,X3-EEG1377.YUV.DAT.20221020.160427_MVR_691,20.84573406811171,41.479427083333334,21.630107814335723,41.278385416666666,21.16994356036052,41.76692708333333,913,16328,13387,236124,0.029809324800835837,0.8886043965930902,14300,17241,40940,28423,23292,174097,0.4418541902757541,0.8061307881477927,64232,69363,115547,19389,41126,90690,0.6562858538469403,0.7731413447696737,156673,134936,20019,25193,11528,210012,0.3528198801550934,0.8623403011036468,31547,45212
611,X3-EEG1377.YUV.DAT.20221020.160427_MVR_701,20.964515317710315,41.7671875,21.479988510536042,41.685937499999994,21.050203080656267,42.21744791666667,872,16144,13406,236330,0.02866346722766419,0.8892229486564299,14278,17016,40601,28684,23653,173814,0.43686113322860404,0.8037990343090211,64254,69285,115378,19871,41282,90221,0.6535849227614413,0.7707496101247601,156660,135249,20064,25138,11496,210054,0.35387491622279443,0.8626664467370442,31560,45202
612,X3-EEG1377.YUV.DAT.20221020.160427_MVR_711,21.07865932517863,41.680468749999996,21.705086529428993,41.6375,20.776830507241698,42.377604166666664,812,16093,13455,236392,0.026745718050065877,0.8892304462571977,14267,16905,40952,28459,23223,174118,0.4420839000798843,0.8062544985604606,64175,69411,115536,19553,41214,90449,0.6553263415823894,0.7721966470729367,156750,135089,20079,25268,11481,209924,0.3533293446892377,0.8622353346928983,31560,45347
613,X3-EEG1377.YUV.DAT.20221020.160427_MVR_71,23.769235766902558,46.045572916666664,24.2957604245962,45.840624999999996,23.96263784785589,46.40286458333334,658,13664,11746,240684,0.025241675617615467,0.9047429822456814,12404,14322,43095,20656,21517,181484,0.5054064830886147,0.8419018414107485,64612,63751,118337,17544,40038,90833,0.6726789033589322,0.7841365762955854,158375,135881,22379,30419,8982,204972,0.36223696989316934,0.852293516074856,31361,52798
614,X3-EEG1377.YUV.DAT.20221020.160427_MVR_721,21.004992269685935,41.43802083333334,21.292987303863274,41.64010416666667,20.551832312836016,42.39895833333333,851,16219,13399,236283,0.027930027240802128,0.8889680302303263,14250,17070,40813,28663,23390,173886,0.43948269549673724,0.8048636936180422,64203,69476,114935,19405,41813,90599,0.6524725664621096,0.770505938099808,156748,134340,20215,25651,11336,209550,0.3533967343799168,0.8613431202015355,31551,45866
615,X3-EEG1377.YUV.DAT.20221020.160427_MVR_731,20.966175363482186,41.596614583333334,21.51896871459993,41.594791666666666,21.1607018087528,41.92994791666666,858,16153,13391,236350,0.028221827511347938,0.8892454414587332,14249,17011,40732,28685,23472,173863,0.43850186782073225,0.804473818378119,64204,69417,115506,19818,41258,90170,0.6541210315887237,0.7710382677543186,156764,135324,20039,24961,11496,210256,0.3546976777116964,0.8633299844049904,31535,45000
616,X3-EEG1377.YUV.DAT.20221020.160427_MVR_741,20.948386058888218,41.62916666666666,21.58850464757331,41.483593750000004,21.088603151344365,41.90598958333334,879,15970,13370,236533,0.029087660081405738,0.8900101967370442,14249,16849,40616,27793,23588,174755,0.441492657369262,0.8073828874760077,64204,68409,115597,19933,41182,90040,0.6541547829236272,0.7708920645393474,156779,135530,20005,25959,11515,209273,0.3480401537952992,0.8595174544145874,31520,45964
617,X3-EEG1377.YUV.DAT.20221020.160427_MVR_791,20.782739549529886,41.423437500000006,21.418807205911897,41.18203125,20.822673939722534,41.6,796,16122,13348,236486,0.026300138769576424,0.8895228526871402,14144,16918,40536,27414,23773,175029,0.4419393172922822,0.8081101547504799,64309,67950,115662,20119,41142,89829,0.6537420233660971,0.7703447396833013,156804,135781,19712,26391,11783,208866,0.34053138928238263,0.8568932941458733,31495,46103
618,X3-EEG1377.YUV.DAT.20221020.160427_MVR_751,21.15066010567557,41.55677083333334,21.735486156033584,41.54140625,20.94409473256523,42.225,890,16125,13321,236416,0.02933808016877637,0.8896128238963532,14211,17015,40366,27690,23876,174820,0.43908541095592396,0.8066893594049904,64242,68056,115078,20083,41696,89895,0.650683885851281,0.768402861084453,156774,135161,19992,26528,11533,208699,0.34437496770192755,0.8573169085892515,31525,46520
619,X3-EEG1377.YUV.DAT.20221020.160427_MVR_761,20.686254445381312,41.76901041666667,21.143164880313957,41.756510416666664,21.008729887824394,42.18802083333333,887,15726,13315,236824,0.02963779738037958,0.8911310880518234,14202,16613,40760,26974,23491,175527,0.4468073444779392,0.8108167886276392,64251,67734,115719,20272,41059,89702,0.6535950296526405,0.7700823236564299,156778,135991,19793,26621,11728,208610,0.34042516597296274,0.8562372540786948,31521,46414
620,X3-EEG1377.YUV.DAT.20221020.160427_MVR_771,20.8607895883615,41.71067708333334,21.647060112650976,41.51901041666667,21.179951943100956,41.91614583333333,892,15744,13297,236819,0.02979988641298901,0.8911310880518234,14189,16636,41142,27229,23122,175259,0.4496737455324451,0.8112441518714012,64264,68371,115874,19801,40904,90173,0.6562161978491213,0.772429072696737,156778,135675,19823,26247,11698,208984,0.3431484558925357,0.8577517694337812,31521,46070
621,X3-EEG1377.YUV.DAT.20221020.160427_MVR_781,20.666684511238515,41.52552083333333,21.278563217571026,41.45625,20.73880285179417,42.060156250000006,833,16123,13348,236448,0.027488120380147835,0.8895191038867563,14181,16956,40714,27544,23558,174936,0.44343033893874706,0.8084288027831094,64272,68258,115482,20035,41296,89939,0.6531307087148569,0.7700823236564299,156778,135517,19604,26417,11917,208814,0.33836169698643376,0.856293486084453,31521,46021
622,X3-EEG1377.YUV.DAT.20221020.160427_MVR_801,20.821316716713866,41.328125,21.321524656298912,41.25286458333333,20.58258994465353,42.01484375,856,16340,13283,236273,0.028084910922274352,0.888949286228407,14139,17196,40775,27034,23539,175404,0.4463699259972851,0.8104119181861804,64314,67809,116176,19694,40617,90265,0.6582694476080391,0.7739061000479847,156793,135870,19620,26257,11886,208989,0.3396637986254177,0.8570095069577736,31506,45877
623,X3-EEG1377.YUV.DAT.20221020.160427_MVR_811,20.7939693201763,41.31276041666667,21.617363888357488,41.13880208333334,21.089723837728393,41.602604166666666,828,16408,13300,236216,0.027115535761068902,0.8886306381957774,14128,17236,40441,27562,23896,174853,0.4400591954210601,0.8070942298464492,64337,68003,115875,20149,40891,89837,0.6549755532317779,0.7711732245681382,156766,136024,19417,26072,12104,209159,0.33714166652197314,0.8568857965451055,31521,45489
624,X3-EEG1377.YUV.DAT.20221020.160427_MVR_81,23.75267948495167,45.7421875,24.204356335464684,45.83177083333333,23.774475223077037,46.54088541666667,681,13472,11811,240788,0.026228624248960098,0.9052190798944337,12492,14153,43171,21421,21507,180653,0.5014111662156355,0.8390714971209213,64678,64592,117050,17275,41161,91266,0.6670047753097114,0.7809351007677543,158211,134325,22639,31043,8732,204338,0.3627231069952254,0.850891464731286,31371,53682
625,X3-EEG1377.YUV.DAT.20221020.160427_MVR_821,20.813404164166254,41.537760416666664,21.370400065408713,41.50338541666667,20.997144497286545,41.844791666666666,849,16308,13268,236327,0.02790468364831553,0.8891254798464492,14117,17157,40853,27670,23495,174734,0.44396748462257385,0.8081926283589251,64348,68523,115990,19826,40787,90149,0.6567838598438305,0.7727739623320538,156777,135816,19497,25759,12013,209483,0.34044596553109013,0.858400311900192,31510,45256
626,X3-EEG1377.YUV.DAT.20221020.160427_MVR_831,20.871124108364803,41.37057291666667,21.42800577178834,41.35859375,20.637845850664604,42.04140625,792,15654,13315,236991,0.026612009005073753,0.8914010016794626,14107,16446,41701,28258,22657,174136,0.4502569750367107,0.8091298284548945,64358,69959,115938,19285,40871,90658,0.6583869978534191,0.7744871641074856,156809,135223,19752,25372,11726,209902,0.3474406332453826,0.8609270033589251,31478,45124
627,X3-EEG1377.YUV.DAT.20221020.160427_MVR_841,21.029518252994205,41.15807291666667,21.589615945074524,41.10677083333333,20.764175967791722,41.93515625,805,15727,13290,236930,0.02699349473543022,0.8912210592610365,14095,16532,41794,28446,22576,173936,0.4502887433201172,0.8087287068138196,64370,70240,116423,19427,40389,90513,0.6605972571337786,0.7757617562380038,156812,135850,19576,24554,11899,210723,0.3493904942083564,0.8633449796065259,31475,44130
628,X3-EEG1377.YUV.DAT.20221020.160427_MVR_851,20.751474712214126,41.42786458333333,21.505182081942383,41.30286458333334,20.73372803012868,41.895312499999996,804,15804,13270,236874,0.026909431688868064,0.8910073776391555,14074,16608,41416,28249,22974,174113,0.44706872915294854,0.8079751979366603,64390,69665,114839,19615,41980,90318,0.6508892843782944,0.7690926403550864,156819,134454,19752,26273,11717,209010,0.3420733608118874,0.8575830734165067,31469,46025
