,blue_mean,blue_std,green_mean,green_std,red_mean,red_std,grayscale_mean,grayscale_std,filename
597,99.18502604166666,36.3954759730791,101.62719247855392,34.71158545905711,98.90930989583333,33.7631262923126,100.54409036075367,34.56271228581567,X3-EEG1377.YUV.DAT.20221020.160427_MVR_571
598,99.39931927849264,36.45410706395337,101.83868958716299,34.800760295413795,98.95627872242648,33.796016985822874,100.70736395143994,34.629643217988786,X3-EEG1377.YUV.DAT.20221020.160427_MVR_581
599,99.49274758731617,36.50980833937988,101.88243288526348,34.840927151635206,99.15122979856005,33.86097001975308,100.80195408241421,34.68184151363935,X3-EEG1377.YUV.DAT.20221020.160427_MVR_591
600,99.80741277956496,36.46319154403071,102.1761833639706,34.83123129817836,99.29372750076593,33.79992164593758,101.05340456495098,34.650995951612664,X3-EEG1377.YUV.DAT.20221020.160427_MVR_601
601,101.28140557981006,40.17839435825289,104.21886441099878,38.512959447440515,100.89488645067402,36.72478989463789,102.89999712775736,38.08857746779967,X3-EEG1377.YUV.DAT.20221020.160427_MVR_61
602,99.93809551164216,36.49333144277336,102.27198941099877,34.87717758337895,99.38232134650735,33.83570947697849,101.15125899969362,34.692429199301785,X3-EEG1377.YUV.DAT.20221020.160427_MVR_611
603,100.17150065104167,36.43885555114422,102.47104683670344,34.85209584217683,99.55442564721201,33.80218738010905,101.34629959405638,34.660675287500894,X3-EEG1377.YUV.DAT.20221020.160427_MVR_621
604,100.12076248468138,36.384576755376116,102.41977443321079,34.81645467443206,99.51052916283702,33.75874362011722,101.2970703125,34.61973401824688,X3-EEG1377.YUV.DAT.20221020.160427_MVR_631
605,100.29769885493259,36.47024999296976,102.55141122855392,34.918357823713954,99.65995998008579,33.86031250458394,101.43932818244485,34.720701542366314,X3-EEG1377.YUV.DAT.20221020.160427_MVR_641
606,100.3608647365196,36.44845216859989,102.80955068550858,34.967989591889804,99.87035558363971,33.903171466638625,101.66053586473652,34.75939048950866,X3-EEG1377.YUV.DAT.20221020.160427_MVR_651
607,100.49076095281863,36.45697989999222,102.91579877068014,35.01461501755287,100.0043083639706,33.94753840722573,101.77821116727941,34.800265213069466,X3-EEG1377.YUV.DAT.20221020.160427_MVR_661
608,100.59771848192402,36.442479194254716,103.02236280254289,35.024617857076926,100.09187203201593,33.96609637063602,101.87886029411764,34.811131113211395,X3-EEG1377.YUV.DAT.20221020.160427_MVR_671
609,100.61118068321079,36.472125523213535,103.03117723651961,35.05470691910988,100.10449027267157,34.005784058302005,101.88889255897672,34.84198938574664,X3-EEG1377.YUV.DAT.20221020.160427_MVR_681
610,100.79637379365809,36.44366212848616,103.20598862591912,35.035656647583465,100.29131529564951,33.98987461833392,102.06798454733456,34.82326469523096,X3-EEG1377.YUV.DAT.20221020.160427_MVR_691
611,101.03884756050857,36.46208008622488,103.43064682904412,35.08079245621756,100.49927715226715,34.02950703010609,102.28979540058211,34.862997648079556,X3-EEG1377.YUV.DAT.20221020.160427_MVR_701
612,101.22086397058824,40.04603002077317,104.27763863357843,38.48183452513505,101.1043212890625,36.77876400891743,102.98891362208946,38.071796367896944,X3-EEG1377.YUV.DAT.20221020.160427_MVR_71
613,101.08885330499388,36.495896539330964,103.4502623314951,35.103608681684555,100.52362515318627,34.062737410745704,102.31421951593137,34.88980906306065,X3-EEG1377.YUV.DAT.20221020.160427_MVR_711
614,101.30927686504289,36.42648226455991,103.65313505284927,35.04891589819375,100.73694900811887,34.00486664350213,102.52217323452818,34.83241055532347,X3-EEG1377.YUV.DAT.20221020.160427_MVR_721
615,101.0766242532169,36.40347346150983,103.6667906518076,35.092591187891216,100.76888643152573,34.040984706621344,102.51168715533088,34.865108401576634,X3-EEG1377.YUV.DAT.20221020.160427_MVR_731
616,101.32165431602328,36.47313947239696,103.71022231158088,35.10053958057568,100.8306272020527,34.05147194950457,102.58447983685662,34.88043417040141,X3-EEG1377.YUV.DAT.20221020.160427_MVR_741
617,101.39311571308211,36.484876863986145,103.80918303844976,35.12750252143245,100.79105487898285,34.00517880871982,102.63861443014706,34.882700250184726,X3-EEG1377.YUV.DAT.20221020.160427_MVR_751
618,101.48733484604779,36.5767640261592,103.899089977788,35.212784698639545,100.88303079044118,34.07242311271762,102.729345703125,34.96236528417474,X3-EEG1377.YUV.DAT.20221020.160427_MVR_761
619,101.51296817555146,36.63341716155912,103.91177380131741,35.268653199643545,100.91908413756127,34.099273256549516,102.75037051930147,35.010089299609696,X3-EEG1377.YUV.DAT.20221020.160427_MVR_771
620,101.53992082184436,36.66887083259316,103.95418916590073,35.311236194938616,100.96488874846814,34.14075139948631,102.79195389093137,35.05207071585286,X3-EEG1377.YUV.DAT.20221020.160427_MVR_781
621,101.55997625612746,36.74373694480042,103.9968448414522,35.36488396483098,101.01493374693628,34.18942083293815,102.83390826056986,35.10738145449802,X3-EEG1377.YUV.DAT.20221020.160427_MVR_791
622,101.5144713158701,36.76345656808546,103.99145459941789,35.40735121581672,100.89441492417279,34.177871452320694,102.78954120710785,35.12946388065644,X3-EEG1377.YUV.DAT.20221020.160427_MVR_801
623,101.3392582912071,39.94655269463147,104.32875497855392,38.41416086773889,101.10013834635417,36.718697507286905,103.0315367455576,38.00499737704689,X3-EEG1377.YUV.DAT.20221020.160427_MVR_81
624,101.45152946920956,36.87113185176746,103.94659256280637,35.49745171698503,100.86830863204656,34.26061756752459,102.74851265701594,35.21987330045381,X3-EEG1377.YUV.DAT.20221020.160427_MVR_811
625,101.72536716835171,36.9886214092296,104.01007869944853,35.54556840058603,100.95416379442402,34.28423411610119,102.8435479856005,35.26732308737762,X3-EEG1377.YUV.DAT.20221020.160427_MVR_821
626,101.78901750153186,37.07460405233918,104.11378628599877,35.63437451040111,100.91033049938726,34.28813955779525,102.89867924708946,35.32992054544496,X3-EEG1377.YUV.DAT.20221020.160427_MVR_831
627,101.81587344898897,37.090895123051844,104.12969611672794,35.64951867213949,100.94695973115809,34.30250193569322,102.92251503140318,35.34464840423064,X3-EEG1377.YUV.DAT.20221020.160427_MVR_841
628,101.94394435508579,37.321421322695656,104.24720961626838,35.84443635408344,101.07693780637256,34.493528683319376,103.04495011871936,35.544441638596425,X3-EEG1377.YUV.DAT.20221020.160427_MVR_851
629,101.97142549402574,37.47347977390665,104.28792892156862,35.982635884036256,101.13889878216912,34.590970256084596,103.09030474494486,35.670733663528544,X3-EEG1377.YUV.DAT.20221020.160427_MVR_861
630,101.93283069087009,37.60104696307388,104.26938715916054,36.08910399542547,101.14636038985907,34.66578896285572,103.07725566789216,35.769609258152535,X3-EEG1377.YUV.DAT.20221020.160427_MVR_871
631,102.00280330882353,37.78887328234803,104.37856205958946,36.24953934609861,101.10930367264093,34.752284310123386,103.1392697801777,35.91295684186721,X3-EEG1377.YUV.DAT.20221020.160427_MVR_881
632,102.29352740119485,37.79631927352692,104.44320858226104,36.200676162873194,101.18796195235907,34.67827206087284,103.23452722886029,35.86232676322654,X3-EEG1377.YUV.DAT.20221020.160427_MVR_891
633,101.64577876072303,39.92195150597828,104.3327517041973,38.397718771672686,101.21839049096201,36.78365479804121,103.10453000536153,38.01630395501408,X3-EEG1377.YUV.DAT.20221020.160427_MVR_91
634,64.038494274663,22.976807198434702,52.177296357996326,18.838081209647,31.279377776501224,16.46776359833968,47.35113980162377,18.171939824826048,X3-EEG1377.YUV.DAT.20221020.160427_RV_1
635,89.13345779718138,34.28663233902193,91.98216193704044,31.84920350211712,88.11964422487745,31.89379668774079,90.50746830958946,31.898274744199494,X3-EEG1377.YUV.DAT.20221020.160427_RV_101
636,92.33374789368872,28.867130724332416,95.16413717830882,27.536523968733036,91.4187868604473,28.142746761023506,93.72375201056985,27.50425582779968,X3-EEG1377.YUV.DAT.20221020.160427_RV_11
637,89.48011833639706,35.148010705646186,92.02169644224877,32.57288508434283,87.94448960248162,32.46028576252066,90.5189453125,32.61302924094241,X3-EEG1377.YUV.DAT.20221020.160427_RV_111
638,89.57742608762256,35.90845359169602,92.07463618259804,33.26721517610817,88.18887676164216,33.12053336308418,90.63297190946692,33.3179011692659,X3-EEG1377.YUV.DAT.20221020.160427_RV_121
639,89.65143037683823,36.674302069908045,92.04799278109681,33.90671741019357,88.28748851102941,33.71747179852934,90.65575453814338,33.97209034944361,X3-EEG1377.YUV.DAT.20221020.160427_RV_131
640,89.69675436580883,37.39948235622386,92.2307985791973,34.59398951889891,88.62876359528187,34.396393215445116,90.86981608072917,34.67025175210779,X3-EEG1377.YUV.DAT.20221020.160427_RV_141
641,89.91932205499387,37.896970149214674,92.41138509114583,35.02604009171526,88.52004729626225,34.730026659333944,90.96916120940564,35.08281351424453,X3-EEG1377.YUV.DAT.20221020.160427_RV_151
642,90.01532676547181,38.484297497363144,92.55092869178921,35.59230005880467,89.06374894684436,35.36115847820884,91.22425944010416,35.68773799745106,X3-EEG1377.YUV.DAT.20221020.160427_RV_161
643,90.32787511488971,38.80489437353434,92.53253341375613,35.84350517958747,88.97107508042279,35.571078321620725,91.22169596354166,35.943855912525514,X3-EEG1377.YUV.DAT.20221020.160427_RV_171
644,90.49313581878064,39.001894754665386,92.61143727022059,36.03965578374254,89.18431946997549,35.7770209706204,91.34974628523284,36.148317090831384,X3-EEG1377.YUV.DAT.20221020.160427_RV_181
645,90.54154411764706,39.253825964893814,92.76788258272059,36.27805411346931,89.41356655943628,36.046925896555976,91.51712000229779,36.407978471980236,X3-EEG1377.YUV.DAT.20221020.160427_RV_191
646,90.93825827205882,39.585349137618145,92.83603898590687,36.539904641251056,89.81321088005515,36.35546979856854,91.71961933210784,36.70120057607213,X3-EEG1377.YUV.DAT.20221020.160427_RV_201
647,90.43756893382353,29.180675834948506,93.46021800321691,27.847911210323335,89.93172774969362,28.45445377205028,92.06126541436888,27.830575858321886,X3-EEG1377.YUV.DAT.20221020.160427_RV_21
